"","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"1",0.242357612643102,0.342490719401542,-2.50063130693233,-1.45290395697616,-0.574713716123864,-0.086699639693127,-0.552863658593301
"2",0.715276415197655,-0.690845780192644,1.33016462698044,-0.923342715875119,1.78087839855002,0.527304888073494,-0.975151383078254
"3",3.1000749777236,0.483047309187811,-1.49498540970073,-0.971649683536181,-1.73558298114841,-0.0811457015365656,-1.15967263314846
"4",-0.0559244709033766,-1.50636039703564,-0.533761496473714,-1.35148088673076,0.762259203985212,-1.99969173457557,-0.468008133877707
"5",1.31550532623446,-1.30223441521556,-0.0191374719489329,-0.120695396316122,0.922972214585847,-0.703205866231917,-1.91570622049875
"6",-6.97256068053885,-2.35778179649175,2.84095172165193,-1.12314074267629,1.46595956982125,-0.511786414633877,0.637994628732504
"7",0.384050052137448,0.488642010538461,-1.13240237539118,-1.1886978468736,-0.783405778010853,-0.414171995361416,-0.819178994802884
"8",0.750218928001535,-0.681758226077817,1.28863911811124,-0.896261119635697,1.72699830349641,0.479954868343507,-1.04079320810469
"9",3.01168674504519,0.429433113713125,-2.2138219500687,-1.08796201116409,-1.69276112788742,0.0553676850836295,-1.0609980523535
"10",-0.838915295773541,-1.55151379642493,-0.194654817172984,-0.979080226139228,1.06272641169853,-1.84620749521696,-0.356511473105552
"11",1.4843532968593,-1.13156419247252,1.59239025531192,0.191780991670434,0.727183514458886,-1.10545726403751,-2.20638765426598
"12",-7.047161263804,-2.13614306780571,3.25388194848563,-1.04598555813569,1.4866183168836,-0.5401989040847,0.52083841026411
"13",0.191072847491058,0.346634028969601,-2.38967060561435,-1.62110015672852,-0.503393295681627,-0.0889836145034879,-0.690732802441618
"14",0.926843451589966,-0.891968691223499,0.582200132548457,-0.195391120795615,1.18077745806496,0.876393720037312,0.226065855369093
"15",3.14527697494434,0.419723786584603,-1.62345328909304,-0.790270558151627,-1.12246661025173,-0.232869853195533,-1.4339707968125
"16",-0.920448785090471,-1.47813868084952,0.223573983139862,-1.33782494152457,0.44960696873912,-1.69740990272721,-0.107794027906672
"17",1.21031191725507,-1.23726256366731,0.457045787420058,-0.760577955532854,0.0440054811702552,-0.369234301166897,-1.47661361230714
"18",-7.0082836494155,-2.18629683912538,2.45850744454332,-0.686617848455959,1.97327252718762,-0.684537341313351,0.252654275107631
"19",0.241097031206778,0.380160426673899,-2.48560890799855,-1.44224953885627,-0.616275695453033,-0.1377836865961,-0.543250892695802
"20",0.749225281424228,-0.688394744363155,1.33803560879178,-0.977666467792027,1.78523225759356,0.570136726895732,-0.958040626217762
"21",3.11878493521173,0.521950466965391,-1.45221671098654,-0.950945710676897,-1.72544434693003,-0.0504726262044958,-1.15146301193966
"22",-0.815177165790512,-1.4595791538264,0.0589962885821337,-0.903948227605071,1.01031477340065,-1.97417494392363,-0.358548982853723
"23",1.30920147930672,-1.29669632099015,-0.0620204185231069,-0.0789888267499858,0.951010143381476,-0.719957495972836,-1.91411765236016
"24",-7.09541864533693,-2.21510585882931,2.77188231508879,-1.19622754911155,1.58375433915105,-0.406680371992548,0.621472535782936
"25",0.254991738426957,0.327579172400662,-2.49839151479722,-1.47628651947781,-0.520390151198822,-0.0882920865847297,-0.533423285251509
"26",0.693405175926966,-0.673172543440602,1.26255928830202,-0.920212979283922,1.75580626648955,0.478854087864995,-0.991856313136861
"27",3.07312439655182,0.524277820993336,-1.48886630059183,-1.00207017336669,-1.82314869028924,-0.123986339983376,-1.11946947737602
"28",-0.817440665612326,-1.53370924824293,-0.016156283657454,-0.948158894487217,1.06057994817387,-1.91500378821887,-0.386473319002651
"29",1.32444438555972,-1.26258103331785,0.00625976101784181,-0.131376849062185,0.967500114245107,-0.664735165774842,-1.85792569451389
"30",-7.08983574988728,-2.18820180692007,2.79965005928863,-1.17497103035477,1.55087469780943,-0.419637711837226,0.637629687752447
"31",0.251237130789977,0.374010978469232,-2.46309425436272,-1.41598997300786,-0.525638862452703,-0.0667494338710555,-0.520640924571415
"32",0.725356393162146,-0.718439429136416,1.31815020586328,-0.88791473085177,1.8414568266812,0.563656161447981,-0.986084500264776
"33",3.10367964775312,0.457179758765636,-1.4445622105592,-1.03704097453925,-1.64854804635067,-0.0501205882096827,-1.11063053702957
"34",-0.826044354064041,-1.52023646402296,0.0471680775251583,-0.882436429562426,1.10764711561899,-1.83009027124686,-0.403549147978536
"35",1.3121041230334,-1.28976561967357,0.0264218266512768,-0.171894699813736,0.956058899710886,-0.725563592919644,-1.86155557106119
"36",-7.06985288757368,-2.13677427309753,2.71811744753365,-1.06919903800336,1.43611946409767,-0.487545506941507,0.546290693676196
"37",0.261410396823389,0.336568503152424,-2.49824148902339,-1.47395590276778,-0.607736757043846,-0.128887063956532,-0.538833201179937
"38",0.484939773363692,-0.485871708415476,1.48344363547768,-0.948948988781368,1.64603963715249,0.516777052198015,-1.09348331023171
"39",3.09669661746871,0.474256388540192,-1.47612103476217,-1.06693274407076,-1.67582699757691,-0.0335098613320715,-1.11432613186744
"40",-0.844916058470626,-1.518183346623,0.00628295602247719,-0.869505640879829,0.976813378603372,-1.8833619680779,-0.420892943307515
"41",1.30752860068834,-1.35179666064217,0.0254779985234678,-0.182223448911393,1.00893540061012,-0.635454569234794,-1.87158450102062
"42",-7.08489732121308,-2.15556457848578,2.78146667085061,-1.13841089828439,1.48602947921055,-0.504925821692611,0.576900736897377
"43",0.253479696642021,0.310328308930058,-2.49304142830669,-1.41921555347992,-0.534311788968847,-0.00579540453316165,-0.562219309690224
"44",0.717994161300771,-0.743132609030173,1.33604009382303,-0.987311748924212,1.85379928367933,0.58672696155355,-0.911468589720013
