"","Sample_ID","CentroidX","CentroidY","Mass","Width","Depth","Orientation0","Orientation1","Orientation2","Orientation3","Orientation4","Orientation5","Orientation6","Orientation7","Orientation8","Orientation9","Leaf.weight","LeafArea","Leaf.Hue","Class"
"11",11,0.486700583362723,0.271167372044022,-3.2009177794818,0.0876454021073035,1.37517345129226,0.642610161575035,0.710324270784654,-0.927253978486256,-0.681215051239496,-0.877144817126737,-0.301839532037662,-0.328856006401476,-0.276464005613781,-0.37406611937071,-0.29205454806855,-2.05370828704507,-1.11917235753856,-1.47240784508774,"A"
"12",12,0.00191283843736384,0.976735887152486,-1.3522290203839,-2.69636421054111,1.2808909119286,-2.1893485656129,-2.43625237199479,-0.00978338770956969,0.446057727943106,1.06994562782521,2.30519743551907,2.862502905011,2.89706550126695,2.94794011060284,3.14754419282732,-2.05370828704507,-2.14274284598659,0.890150371509116,"A"
"13",13,-0.375232714715799,0.600951560026773,2.08371186760893,0.223653944866628,1.3367257890353,-0.119295281576528,0.0304099229495905,1.28089880356811,0.7007677583842,-0.233845455110927,-1.53588456699681,-0.639089081779478,-0.404562067622107,-0.465844843221944,-0.0152308525235055,-0.985543919357837,0.133614953162389,-0.136994078018011,"A"
"14",14,0.708676829419258,0.196830955969922,-0.107672732217097,-1.61659727104008,-0.324847096678007,0.493618976913789,-0.0714016880487801,-0.319653817086234,-0.626045151917108,-0.302870738721625,0.188771461375762,-0.384303902275062,-0.710570077504966,-0.125794389322778,-0.0393353169392033,0.0826204483293995,0.133614953162389,-0.383007688688869,"A"
"15",15,-0.0248359972509575,-0.0709355073966696,0.672918522554898,1.39398310916587,0.90541581787688,0.953981276011975,1.29939569576984,0.218988737945521,-0.551827651248215,-0.690477316575262,-1.32878480210474,-1.78423363996537,-1.69865540679533,-1.23815844168997,-0.991681765435049,0.0826204483293995,0.133614953162389,0.0180798126763847,"A"
"16",16,-1.22452686218028,1.20451664889851,-0.554878072364516,-0.451415804847159,1.45065362268132,0.168473195418166,-0.7447173317009,-0.358333987924519,-0.788935459818755,-0.3903279617793,-0.0173718000607163,0.265429426403949,0.579692998451111,0.673327176690552,0.559565872321172,0.0826204483293995,-0.779473649031771,0.0180798126763847,"A"
"17",17,0.486854151834837,0.269530058699624,-0.538572637509273,0.06500520666392,1.35750937251123,0.637532446132655,0.720938163938677,-0.927490345901138,-0.671562085779448,-0.854126399853528,-0.291531057280917,-0.381249597611979,-0.256791422229863,-0.362123339649378,-0.292420454419988,0.0826204483293995,-1.11474508614427,0.0180798126763847,"A"
"18",18,0.0125788668642309,0.973123639281361,-0.556172554991717,-2.51366266647672,1.30405628367879,-2.19120481195457,-2.43000945662984,0.00294150625342389,0.44949821676302,1.06364171816488,2.30013319113217,2.81122822862076,2.91409088791572,2.95311584097402,3.12802356253532,0.0826204483293995,-2.14723139364432,0.0180798126763847,"A"
"19",19,-0.425901003333483,0.488965900425756,2.06549275153102,0.31533645166059,1.33556224905039,-0.120193147129582,0.0250919023391399,1.26001870418527,0.699837904202151,-0.226807846166325,-1.56375912620261,-0.662759212115884,-0.397729516761854,-0.433435119521753,-0.016700680862305,0.0826204483293995,0.279539143120505,-0.144596907532332,"A"
"20",20,0.728082299986465,0.135180730516829,-0.00667840073241408,-1.77229994114575,-0.302312223049419,0.484578015049547,-0.0659161371888374,-0.306409908840993,-0.606865834613915,-0.33747611796953,0.169366964966615,-0.404653041256902,-0.721220924146848,-0.152876644501116,-0.036335565179095,0.0826204483293995,-1.93750308682582,-0.471013352155642,"A"
"21",21,-0.00419267172670723,-0.120016066353632,0.630674158148518,1.55725653727377,0.826467728990858,0.952226978975992,1.30308845999804,0.232063416573144,-0.538616843153183,-0.672265143993765,-1.32326728503329,-1.78784447882864,-1.71133900784052,-1.25156763005973,-0.993596137308726,0.0826204483293995,0.179182694332453,0.763486212232565,"A"
"22",22,-1.27126286719382,1.09754750226327,-0.695137047228112,-0.485201120024145,1.4573248582531,0.169136427115893,-0.769675292593707,-0.359826092877549,-0.782328874674066,-0.385291066245731,-0.0551291637518179,0.240822294850502,0.572586051390916,0.68197152958227,0.570835134303076,0.0826204483293995,-0.761413243260203,-0.917080775174369,"A"
"23",23,0.477263102712771,0.29136189922428,-0.443665025654837,0.123451104086857,1.3387647302869,0.636300290024193,0.700410029384442,-0.922572013384093,-0.667488906826112,-0.887990177752117,-0.242348803876788,-0.360978036124711,-0.272066827880122,-0.348489763392033,-0.293500164959013,0.0826204483293995,-1.1126806023606,-1.51833569612472,"A"
"24",24,-0.00708255115649924,1.05653997370149,-0.585278669659219,-2.76221065480429,1.29584228920979,-2.19665569672248,-2.42306667654889,0.0103143607881626,0.450859313144731,1.07807014345186,2.28152688351175,2.8548130639694,2.9118220331061,2.93655019859879,3.1385798874063,0.0826204483293995,-2.13245503923129,0.867392061079084,"A"
"25",25,-0.388118505603231,0.486244016380599,2.14191677588014,0.19675217574082,1.34328340529963,-0.115440002550079,0.0290052953874337,1.2671339255708,0.708071568811822,-0.279237004044188,-1.58271354359485,-0.639408611112191,-0.406286062189223,-0.443230707830985,-0.000514827413039937,0.0826204483293995,0.265293240073345,-0.199857469621743,"A"
"26",26,0.661475465399312,0.197769124565069,-0.0461398798026878,-1.62273467990252,-0.27192955700518,0.491187405970723,-0.0764757959739562,-0.316479682173595,-0.632244305781134,-0.273715100631785,0.237205027839449,-0.387513361927287,-0.702115768169539,-0.148889815806909,-0.0376959417638461,0.0826204483293995,-1.92378323661747,-0.515118236861777,"A"
"27",27,-0.102946506476513,-0.0695163033116532,0.62366440776505,1.65863477874708,0.881212003008509,0.952683326898787,1.30533194559335,0.208296554863767,-0.548102848716911,-0.674533036660523,-1.25682804858301,-1.79741236982578,-1.67796918162358,-1.24884546480655,-0.998127013057829,0.0826204483293995,0.192481978560841,0.871338924683852,"A"
"28",28,-1.23719858792477,1.25472958332541,-0.663900871449997,-0.504514704115953,1.46289109711692,0.171768935388093,-0.741434448684802,-0.357576406323839,-0.803921598695874,-0.379686712984884,0.00432438099306193,0.211323508755296,0.566349649782501,0.656868416350726,0.560995014755054,0.0826204483293995,-0.766434715491273,-0.970330479665852,"A"
"29",29,0.477486475035848,0.201243933724803,-0.427104106498639,0.0253574739880312,1.33711688139577,0.63937312186123,0.719335552535065,-0.920371132098054,-0.67502137766635,-0.86293243131607,-0.235017739828956,-0.361121947998697,-0.278560529352034,-0.385105874666393,-0.286559016183673,0.0826204483293995,-1.123199301274,-1.42717932448716,"A"
"30",30,-0.0132299436311471,0.97164467923487,-0.585048769031994,-2.76136066828603,1.3061457136386,-2.19594004555275,-2.41512801431959,-0.00393718476140429,0.44890823510336,1.11184342034139,2.25941484130854,2.82717164049785,2.93288591634992,2.95547915730511,3.14589354565535,0.0826204483293995,-2.11747947895437,0.906984689072369,"A"
"31",31,-0.372687200950748,0.441397167294094,2.09563472463745,0.215571885503718,1.3053772619171,-0.117669680911676,0.0286307658974685,1.27642713294985,0.699364614943144,-0.237068155787539,-1.54484873579986,-0.63876415575149,-0.396482509981555,-0.455364501631658,-0.0114775444457613,0.0826204483293995,0.288685162261732,-0.196824101768803,"A"
"32",32,0.753006928369669,0.169866078354619,-0.060257357869889,-1.74877509544756,-0.30196374507053,0.490086525414701,-0.0660557693925445,-0.316275254099159,-0.621115441294198,-0.313806302164925,0.225265729518653,-0.389069184202474,-0.697327597221383,-0.137977117067373,-0.0397110946249501,0.0826204483293995,-1.90723972919349,-0.582548477920349,"A"
"33",33,-0.0407140465495934,-0.0853516331023577,0.633069651876544,1.42741233983743,0.889314491991434,0.95254452873419,1.29870136807057,0.217165343813274,-0.543036508773074,-0.689261144036788,-1.31580596496993,-1.80583256362787,-1.69080015308893,-1.23307102850266,-0.99309570067824,0.0826204483293995,0.181246890424685,0.76271570866683,"A"
"34",34,-1.1304731533952,1.09895475515599,-0.580659398795965,-0.568827458847515,1.4350350092721,0.16760761739411,-0.738389515412899,-0.364981607588571,-0.786458840779459,-0.394169259962611,0.0149086517616878,0.252157603550052,0.580452759642727,0.668780183111986,0.571173694390553,0.0826204483293995,-0.804769570126765,-0.974327787353673,"A"
"35",35,0.430345607686734,0.204880083980518,-0.492114255961813,0.0137877451097805,1.41937474384535,0.639434687874364,0.715482072847181,-0.925318878140358,-0.687901856504147,-0.876473141598254,-0.258308701626375,-0.353709587039127,-0.260583560616732,-0.358765676992912,-0.294826725553938,0.0826204483293995,-1.12119569675301,-1.41171302898872,"A"
"36",36,-0.0057330100379167,0.950586678411307,-0.544917692970796,-2.52663680094953,1.28511992260251,-2.19289627726807,-2.42374609689545,0.000571069438129056,0.448992518197598,1.07589692647002,2.2752832632924,2.82087122362713,2.90421672783854,2.95212471398706,3.13785114282084,0.0826204483293995,-2.12691621665962,0.882127449313491,"A"
"37",37,-0.411722919792436,0.493553858574824,2.07998219410687,0.265478848802685,1.375926349891,-0.120628360094416,0.0160325621230918,1.25473624689156,0.699367638551906,-0.253679936554891,-1.59997554526157,-0.696144518257965,-0.380862442188563,-0.45542577637284,-0.00161081231403128,0.0826204483293995,0.299349863571561,-0.146782578741495,"A"
"38",38,0.70233189204639,0.245601683254438,-0.489097368921164,-1.63450031754759,-0.265583545767774,0.171419754836879,-0.0656390733906315,-0.0292088619776605,-0.617679298911878,-0.293241848825853,0.236284795323378,-0.372527863461424,-0.680777659689146,-0.133420036228437,-0.0409514811392961,0.0826204483293995,-1.92964411868353,-0.562369196634195,"A"
"39",39,-0.0497257842053518,-0.0447929554695989,0.662703011296555,1.45455007983228,0.878688424552566,0.950282180742661,1.30381572584806,0.219543276596223,-0.525518097557887,-0.668150106349788,-1.30069603904852,-1.8283891758393,-1.71355400919034,-1.23324573126736,-1.00179874923112,0.0826204483293995,0.171730118169823,0.798422864658544,"A"
"40",40,-1.15973703579442,1.18650260181346,-0.663684892057881,-0.424447466259439,1.46115444117419,0.171207318657737,-0.732277074877844,-0.354896597886929,-0.781960466843986,-0.379542090285077,0.00157486128156106,0.265688692639429,0.565218898090029,0.688081190027899,0.573754047838986,0.0826204483293995,-0.757128033761496,-0.933626054458518,"A"
"41",41,0.513776934066164,0.289575916035533,-0.489097368921164,-0.0670560095843847,1.39162275224896,0.635821780247174,0.717205646769918,-0.924969663821094,-0.68416429812338,-0.849087267886458,-0.26422793646202,-0.384373609589024,-0.245707183459098,-0.36217463444147,-0.287251476945728,0.0826204483293995,-1.11504506515351,-1.45561037863458,"A"
"42",42,-0.0485881768854676,0.964978068136742,-0.612166005379473,-2.62165523819685,1.31590820900306,-2.19015114474531,-2.43334529624175,-0.00501432272236314,0.440624019534702,1.08783963046713,2.26915849313277,2.82876389046614,2.91206052699951,2.95456153854531,3.1446014680323,0.0826204483293995,-2.14713328885377,0.903278754026406,"A"
"43",43,-0.290568280041189,0.542929375945422,2.10037026745057,0.220309595039107,1.29584228920979,-0.115247543085439,0.0143410035149829,1.26885816108743,0.715294308729515,-0.246252740894215,-1.57732172015661,-0.620042794981832,-0.439029649602181,-0.452702216073019,-0.0095179511892409,0.0826204483293995,0.288769786462089,-0.219196461057033,"A"
"44",44,0.720852840789347,0.209641985757842,-0.0465629796191223,-1.85130523396076,-0.298531632183409,0.488732670158478,-0.0754667811577374,-0.314980896032002,-0.622870362717142,-0.29888466874294,0.17296029729015,-0.361615970478621,-0.727401249771723,-0.126516379618175,-0.0312541624477143,0.0826204483293995,-1.90087491970461,-0.514124750596177,"A"
"45",45,-0.0356663020606782,-0.0590188988645016,0.616339098705874,1.56332993051652,0.86913465516939,0.947877237458494,1.29186357834513,0.206610288052875,-0.558116851960682,-0.663868827148818,-1.30520276031463,-1.79476574051823,-1.66935057649492,-1.2261309933683,-0.991161786230562,1.15078481601664,0.185234843588317,0.778693253355941,"A"
"46",46,-1.21558795320903,1.19778701318782,-0.580703036821785,-0.46051044881051,1.4342242650299,0.168026949288838,-0.75129587546399,-0.348842870703773,-0.786488320964888,-0.40013129348824,0.00729563248582759,0.269281092793844,0.577433375663172,0.667064704981452,0.564133298686497,1.15078481601664,-0.738970294400197,-0.989346502633793,"A"
"47",47,0.533275425245161,0.216948822227205,-0.501384324720193,0.153536313677526,1.38068979849981,0.636252264712939,0.707883795171404,-0.925156166755484,-0.69526424935153,-0.877944714842676,-0.242771280480596,-0.394985311397182,-0.308497240247449,-0.360554019482924,-0.282415657004357,-0.985543919357837,-1.14325387542167,-1.52958917689565,"A"
"48",48,-0.0295906679448185,0.919747221266208,-0.613666086546831,-2.62541642144615,1.31678344370675,-2.1904856502325,-2.43176816931253,0.0153829385699603,0.447299108315402,1.09235185870109,2.27002352082264,2.82853947788764,2.9159564401486,2.96626318981929,3.12776990926253,1.15078481601664,-2.08968952058855,0.886096312446807,"A"
"49",49,-0.463974424900181,0.492742091764984,2.10445494045784,0.325304457757693,1.33522517701673,-0.117242468185166,0.0311012691783195,1.27311864096478,0.695905512031789,-0.249794356988238,-1.61033238127102,-0.676895630525222,-0.420500982089798,-0.417663687933713,-0.0141545435929249,-2.05370828704507,0.312258397113963,-0.061158580340711,"A"
"50",50,0.71967580825444,0.147254279118415,-0.0369787939700276,-1.65177943063919,-0.304734415325613,0.489955321506185,-0.0621966107131529,-0.310719193986014,-0.630660029277687,-0.295636323628833,0.176728825095178,-0.384830529788935,-0.687597046370336,-0.147950090923319,-0.0208804572614302,1.15078481601664,-1.92954320336899,-0.536483053838477,"A"
"51",51,-0.016913483539188,-0.126191596984766,0.651376027986262,1.56412089144286,0.845452039292941,0.952042997375845,1.28870918251191,0.198672221261314,-0.546042542809018,-0.704161605888286,-1.30113995884928,-1.82692869518063,-1.72360682598337,-1.2359890368428,-0.990499806548092,0.0826204483293995,0.17160160929024,0.756314104705438,"A"
"52",52,-1.22885024745419,1.23448073498838,-0.617551761185256,-0.743177052948931,1.4569802200746,0.16829499309466,-0.738099034997254,-0.368433500694017,-0.798043041848379,-0.398785258711071,0.00311740274751752,0.234877160418694,0.584731972654916,0.647593180440779,0.563997367745148,1.15078481601664,-0.76520878115074,-0.918621746684843,"A"
"53",53,0.541803068540914,0.272338809985977,-0.454605610586711,0.126362338883293,1.38283563860353,0.638203845237865,0.709666004681462,-0.918150940547511,-0.686480760386069,-0.87061472949156,-0.238520965101463,-0.427695356043038,-0.26706443983631,-0.366131415977129,-0.275838813823542,0.0826204483293995,-1.09102130417569,-1.41549150975981,"A"
"54",54,-0.00996070819292008,1.00408533023345,-0.559695780902458,-2.57657291542317,1.29616010672048,-2.18771303032374,-2.41909912011909,-0.00755521132391529,0.435631569029984,1.08325121439853,2.27121726815942,2.84981010258761,2.86302105361389,2.96361903986706,3.13815248531005,-2.05370828704507,-2.12210980215747,0.909006097609991,"A"
"55",55,-0.45234506610133,0.455107646801924,2.06127602703812,0.318812763845058,1.3355676683831,-0.123531801810758,0.0398553636008034,1.27533174393721,0.71274247742227,-0.257303406115093,-1.5633587771531,-0.659506803763766,-0.371162151853023,-0.433197210412821,0.000941527888394067,-2.05370828704507,0.237941275484611,-0.167894617240623,"A"
"56",56,0.58089164751214,0.205039471056558,-0.074946439607916,-1.57429321716355,-0.292495590683588,0.488382689583432,-0.0822391914934367,-0.332483573118499,-0.634220423082564,-0.31493406103228,0.193729174135245,-0.397165126563487,-0.724511114095692,-0.137347521784511,-0.0478538115594527,-2.05370828704507,-1.90614388100586,-0.524559131260759,"A"
"57",57,-0.0522862220337382,-0.0309480220606536,0.627256486919177,1.67522104274809,0.886443945084166,0.952059905342214,1.29338583201891,0.205666203517803,-0.567327236688211,-0.651879008952599,-1.34745407060132,-1.79430274903613,-1.66977012059128,-1.23200961262695,-0.983645632231789,2.21894918370387,0.191023456761634,0.773893596929907,"A"
"58",58,-1.17963520520966,1.19720535164662,-0.642099127919589,-0.469257420721623,1.49312378242452,0.16346480741416,-0.72523093715145,-0.352042263768297,-0.781236973959934,-0.384648464352778,0.0141517525330503,0.26816937356729,0.614097153022974,0.669115960108761,0.569812117238117,1.15078481601664,-0.795251307777812,-0.928191066656347,"A"
"59",59,0.445532529057003,0.250891457244234,-0.408425285285279,0.154705180964399,1.35459570187752,-0.117242468185166,0.717607790356091,-0.930092342934667,-0.694600661716073,-0.851849263261627,-0.241228739014639,-0.389413223526226,-0.246557897160602,-0.36385684607504,-0.295918041580596,-2.05370828704507,-1.11229965799589,-1.43854365780478,"A"
"60",60,0.0422783764829429,0.970738285872237,-0.605582190322927,-2.59080937465845,1.28239616839978,0.946507692182631,-2.40844952030596,0.00770869724871749,0.468764935256986,1.07092250197895,2.31320167907977,2.83286110649103,2.93165634783279,2.94421501412184,3.14163179716255,2.21894918370387,-2.10600598314055,1.0256941807355,"A"
"61",61,-0.383979258234575,0.44853133592498,2.09150501987886,0.340304287425997,1.32043049127168,-0.111759343650872,0.0264381072761554,1.26106919886989,0.689875963721749,-0.248933628281039,-1.59380537939774,-0.640915863129907,-0.406988721617113,-0.448461810822923,0.0113926696904309,2.21894918370387,0.258735263558224,-0.141368647698783,"A"
"62",62,0.704148644300227,0.131076523766077,-0.101103655407159,-1.60284166084626,-0.286384966774125,0.495163858756147,-0.0742761805880452,-0.309219022719963,-0.614468887821188,-0.313179057115351,0.235697844836554,-0.401047374226605,-0.703442272914308,-0.129594496388864,-0.0289525407970689,1.15078481601664,-1.94083279796668,-0.531613311910931,"A"
"63",63,-0.0800873833504307,-0.0795660728636025,0.622523795636387,1.54428815759719,0.878021639834438,0.946507692182631,1.28543084268902,0.228467063134507,-0.536992125882546,-0.687413551772869,-1.33425692347199,-1.74740209416589,-1.69116994684624,-1.25674700901445,-0.986727556180189,1.15078481601664,0.182647511808178,0.747824780155996,"A"
"64",64,-1.14445161188327,1.18877690773158,-0.641115526176783,-0.605681395403941,1.41560748687128,0.170118689212941,-0.745566269943981,-0.366196035826702,-0.786152983855642,-0.378096161478146,0.000930196658254425,0.296635367104332,0.552895345890365,0.68773038945185,0.572387134830167,-2.05370828704507,-0.789538849008112,-0.98271792167126,"A"
"65",65,0.519900625806615,0.238334957974214,-0.47306092308632,-0.0267176563739904,1.42124850126127,0.637776728036589,0.714193722636154,-0.915192314704973,-0.678489740379538,-0.830653837483813,-0.226733594112273,-0.412054159101318,-0.238510993522661,-0.363084097543952,-0.296931920991499,-0.985543919357837,-1.14264646357969,-1.47212782842013,"A"
"66",66,0.113868079859929,1.02854878147227,-0.572252238356551,-2.64817815624813,1.25630851140921,-2.19626769710441,-2.41957693626711,-0.00259149561138933,0.446594890937207,1.10000016308735,2.30008482987946,2.84179533551802,2.9590043314637,2.95486501484664,3.14092659704338,-0.985543919357837,-2.15084738056191,0.888852909892456,"A"
"67",67,-0.382837304461571,0.569894961668869,2.07676372950421,0.223915025057067,1.39832120679139,-0.115888780098102,0.0252898151932006,1.27529190123956,0.693028737270416,-0.248945406830817,-1.57553623183155,-0.632455418975561,-0.453035994198128,-0.442691146712486,-0.00851247575213943,0.0826204483293995,0.256553818118257,-0.1308625168447,"A"
"68",68,0.726756040778972,0.125036304534106,-0.094211058064378,-1.54893706588122,-0.273262222012341,0.486711929364339,-0.0597805547633876,-0.297745466488014,-0.628150434005334,-0.326516401044406,0.171738947540264,-0.389153282703837,-0.680551817084708,-0.133703016075192,-0.0339887221456057,1.15078481601664,-1.93575319798331,-0.521869330311116,"A"
"69",69,-0.006962530415157,-0.068873589104622,0.624202225607515,1.51119121017518,0.848567701773494,0.952596088479091,1.29612977874088,-0.0292088619776605,-0.538109443807832,-0.671862287772241,-1.30972339684685,-1.81152450310638,-1.67621612328451,-1.22702886685248,-0.990479196802815,-0.985543919357837,0.17769226493793,0.715939439067169,"A"
"70",70,-1.15206149276094,1.1876072176515,-0.645995327588471,-0.716306282899893,1.42074445343142,0.169299870790791,-0.745268406839378,-0.369649395534516,-0.791795888195258,-0.388137747902851,-0.0137155068610194,0.286522859609068,0.57010520200938,0.671750452045743,0.572293557248857,-2.05370828704507,-0.79930942479128,-0.965154658373614,"A"
"71",71,0.552644379091135,0.280379285333351,-0.462303669126361,0.109542301424912,1.34801216856983,0.641729657733209,0.70988933102252,-0.933948936815611,-0.672560727060829,-0.847240868387075,-0.248231083415556,-0.375603754905605,-0.203910743971773,-0.357826810599565,-0.30370865869205,0.0826204483293995,-1.12129306454382,-1.42655409522614,"A"
"72",72,-0.00906831249428275,0.976401797547478,-0.546278593826724,-2.65152363073517,1.34022946769089,-2.19440798797302,-2.4209846162872,-0.00535930019034408,0.45103269820967,1.08093337471689,2.23253967195225,2.83305313889788,2.88943352571453,2.94216397361709,3.12447068256295,0.0826204483293995,-2.12640950419595,1.02267999360277,"A"
"73",73,-0.305635506421419,0.452593585027381,2.16573669800561,0.225813069667168,1.30653447170299,-0.119368382261633,0.0302634759560732,1.27652262505955,0.701156197622327,-0.248959570909663,-1.52880374961981,-0.622042045718743,-0.397370151769781,-0.463779744939448,-0.0260164191243233,1.15078481601664,0.268535529231416,-0.183745087580415,"A"
"74",74,0.826804508938195,0.10366215284517,-0.0396548430380716,-1.71594065047772,-0.306158376173682,0.489921075709897,-0.0665029189864198,-0.31991071693426,-0.63678293150825,-0.295896495392919,0.141324966329286,-0.40990739869357,-0.730348658174844,-0.148425372584781,-0.0492238593838968,0.0826204483293995,-1.94734021992147,-0.474094307287572,"A"
"75",75,0.0295432455738346,-0.142629075648056,0.641878717892978,1.69353052044197,0.84539746295145,0.951186374842449,1.31194257565846,0.215240917073494,-0.545606387245118,-0.673003316145045,-1.31984207649864,-1.87022728081742,-1.67681757240064,-1.24397514233975,-0.982991256144665,-0.985543919357837,0.204385134488725,0.688385768103497,"A"
"76",76,-1.2372482184628,1.16378511818379,-0.620337065516185,-0.672341826699376,1.43599424001176,0.165714116211286,-0.73784262853066,-0.36238335853887,-0.789757314475341,-0.405417029522813,0.0224217548645079,0.273461058146273,0.599420290111654,0.693519511102538,0.559967729004989,-2.05370828704507,-0.78229516297974,-0.978402696573649,"A"
"77",77,0.456841395108142,0.276234614833287,-0.391575368336931,0.0424633376067082,1.38928013283548,0.643094187934301,0.708820260871105,-0.911741480812347,-0.672306838412606,-0.879933500608365,-0.25147904339667,-0.394446991043547,-0.269483400479916,-0.369757249523636,-0.273076040785027,-2.05370828704507,-1.1181654576407,-1.52297835656287,"A"
"78",78,0.0390023747247637,1.02980256312913,-0.536000445020304,-2.5458699147878,1.31896638310574,-2.19332910210206,-2.42437419335626,0.00429289885709144,0.453325066090037,1.06581746977135,2.30534069432425,2.8865557509873,2.90255410911926,2.95044743867239,3.13639138591096,-0.985543919357837,-2.1408860412166,0.906371547203437,"A"
"79",79,-0.430815822675809,0.492186588395926,2.07690800412262,0.214907173663983,1.3483876192958,-0.11721106426458,0.0425400358489066,1.27072726432679,0.691043076703831,-0.213152034106563,-1.59826921426995,-0.634488848782545,-0.376850615878374,-0.45649513328331,-0.00899550415117703,0.0826204483293995,0.275853279373904,-0.166056830199749,"A"
"80",80,0.580124261203394,0.185485901258064,-0.0660126271498263,-1.58789025036552,-0.271799645904222,0.492738544715888,-0.0785673685464216,-0.309331706668527,-0.629396066327451,-0.310728671474818,0.21594774796587,-0.397198855908953,-0.753455553623839,-0.138402928228512,-0.0283515899719753,0.0826204483293995,-1.91736220860124,-0.392963615228543,"A"
"81",81,-0.208815861924307,-0.0571594307821304,0.621638347412012,1.5776789179923,0.876024723154337,0.95026866392209,1.31157060171468,0.206819278890232,-0.551788533309858,-0.661719912744374,-1.30880202373519,-1.80939033498761,-1.66888504325352,-1.26112863590972,-0.988954409143274,0.0826204483293995,0.158317138823528,0.778204167550409,"A"
"82",82,-1.25915389078861,1.1982939349602,-0.693696431681843,-0.482945402543335,1.41849008827346,0.16796817738879,-0.739041321663251,-0.346697557351878,-0.791204678194538,-0.403961111312907,0.0404853671067066,0.283546807027466,0.592293682264548,0.665380561744832,0.556715257746958,2.21894918370387,-0.746854681321239,-0.860215275760476,"A"
"83",83,0.439642331198017,0.252460000440369,-0.511577552390461,0.300244988195361,1.38429454791148,0.644960010680653,0.710207212572192,-0.932377146467285,-0.684867381648288,-0.872988480010753,-0.205779940782791,-0.423095123046105,-0.227005330058528,-0.363860601969858,-0.296355381709356,1.15078481601664,-1.10154227846679,-1.49494271211965,"A"
